t,px,py,pz,vx,vy,vz,ax,ay,az
23.25,9.16141,8.60816,1.00383,0.219869,0.509117,4.70718e-05,0.0116798,-0.0110064,0.000401081
23.26,9.16361,8.61325,1.00384,0.219988,0.509003,5.43318e-05,0.0122153,-0.0118448,0.00105092
23.27,9.16464,8.61562,1.00384,0.220045,0.508947,5.99216e-05,0.0124643,-0.0122347,0.00135312
23.28,9.16684,8.62071,1.00384,0.220176,0.508824,7.25319e-05,0.0136433,-0.0122704,0.00116894
23.29,9.16904,8.6258,1.00384,0.220318,0.508701,8.33003e-05,0.0148223,-0.0123062,0.00098475
23.3,9.17124,8.63088,1.00384,0.220472,0.508578,9.22269e-05,0.0160012,-0.012342,0.000800564
23.31,9.17345,8.63597,1.00384,0.220638,0.508454,9.93116e-05,0.0171802,-0.0123777,0.000616378
23.32,9.17566,8.64105,1.00384,0.220816,0.50833,0.000104554,0.0183592,-0.0124135,0.000432192
23.33,9.17787,8.64613,1.00384,0.221005,0.508206,0.000107955,0.0195382,-0.0124492,0.000248006
23.34,9.18008,8.65122,1.00384,0.221207,0.508081,0.000109515,0.0207171,-0.012485,6.38196e-05
23.35,9.18229,8.6563,1.00384,0.22142,0.507956,0.000109232,0.0218961,-0.0125208,-0.000120366
23.36,9.1845,8.66137,1.00384,0.221645,0.507831,0.000107107,0.0230751,-0.0125565,-0.000304553
23.37,9.18672,8.66645,1.00384,0.221881,0.507705,0.000103141,0.0242541,-0.0125923,-0.000488739
23.38,9.18894,8.67153,1.00385,0.22213,0.507579,9.73324e-05,0.025433,-0.0126281,-0.000672925
23.39,9.19116,8.6766,1.00385,0.22239,0.507453,8.96823e-05,0.026612,-0.0126638,-0.000857111
23.4,9.19339,8.68168,1.00385,0.222662,0.507326,8.01902e-05,0.027791,-0.0126996,-0.0010413
23.41,9.19562,8.68675,1.00385,0.222946,0.507199,6.88563e-05,0.0289699,-0.0127354,-0.00122548
23.42,9.19785,8.69182,1.00385,0.223241,0.507071,5.56806e-05,0.0301489,-0.0127711,-0.00140967
23.43,9.20008,8.69689,1.00385,0.223549,0.506943,4.06629e-05,0.0313279,-0.0128069,-0.00159386
23.44,9.20232,8.70196,1.00385,0.223868,0.506815,2.38035e-05,0.0325069,-0.0128426,-0.00177804
23.45,9.20456,8.70703,1.00385,0.224199,0.506686,5.10212e-06,0.0336858,-0.0128784,-0.00196223
23.46,9.2068,8.71209,1.00385,0.224542,0.506558,-1.54411e-05,0.0348648,-0.0129142,-0.00214641
23.47,9.20905,8.71716,1.00385,0.224896,0.506428,-3.78261e-05,0.0360438,-0.0129499,-0.0023306
23.48,9.2113,8.72222,1.00385,0.225263,0.506299,-6.20531e-05,0.0372228,-0.0129857,-0.00251479
23.49,9.21356,8.72729,1.00385,0.225641,0.506168,-8.81219e-05,0.0384017,-0.0130215,-0.00269897
23.5,9.21581,8.73235,1.00385,0.226031,0.506038,-0.000116033,0.0395807,-0.0130572,-0.00288316
23.51,9.21808,8.73741,1.00385,0.226432,0.505907,-0.000145785,0.0407597,-0.013093,-0.00306734
23.52,9.22034,8.74246,1.00384,0.226846,0.505776,-0.000177379,0.0419387,-0.0131288,-0.00325153
23.53,9.22261,8.74752,1.00384,0.227271,0.505645,-0.000210816,0.0431176,-0.0131645,-0.00343572
23.54,9.22489,8.75258,1.00384,0.227708,0.505513,-0.000246094,0.0442966,-0.0132003,-0.0036199
23.55,9.22717,8.75763,1.00384,0.228157,0.505381,-0.000283214,0.0454756,-0.0132361,-0.00380409
23.56,9.22945,8.76269,1.00383,0.228618,0.505248,-0.000322175,0.0466546,-0.0132718,-0.00398827
23.57,9.23174,8.76774,1.00383,0.22909,0.505115,-0.000362979,0.0478335,-0.0133076,-0.00417246
23.58,9.23403,8.77279,1.00383,0.229574,0.504982,-0.000405625,0.0490125,-0.0133433,-0.00435665
23.59,9.23633,8.77784,1.00382,0.23007,0.504848,-0.000450112,0.0501915,-0.0133791,-0.00454083
23.6,9.23864,8.78288,1.00382,0.230578,0.504714,-0.000496441,0.0513705,-0.0134149,-0.00472502
23.61,9.24094,8.78793,1.00381,0.231098,0.50458,-0.000544612,0.0525494,-0.0134506,-0.0049092
23.62,9.24326,8.79298,1.00381,0.231629,0.504445,-0.000594625,0.0537284,-0.0134864,-0.00509339
23.63,9.24558,8.79802,1.0038,0.232172,0.50431,-0.00064648,0.0549074,-0.0135222,-0.00527758
23.64,9.2479,8.80306,1.00379,0.232727,0.504175,-0.000700177,0.0560864,-0.0135579,-0.00546176
23.65,9.25023,8.8081,1.00379,0.233294,0.504039,-0.000755716,0.0572653,-0.0135937,-0.00564595
23.66,9.25257,8.81314,1.00378,0.233873,0.503903,-0.000813096,0.0584443,-0.0136295,-0.00583014
23.67,9.25491,8.81818,1.00377,0.234463,0.503767,-0.000872318,0.0596233,-0.0136652,-0.00601432
23.68,9.25726,8.82322,1.00376,0.235065,0.50363,-0.000933382,0.0608022,-0.013701,-0.00619851
23.69,9.25961,8.82825,1.00375,0.235679,0.503493,-0.000996288,0.0619812,-0.0137368,-0.00638269
23.7,9.26045,8.83006,1.00375,0.235901,0.503443,-0.00101924,0.062403,-0.0137496,-0.00644859
23.71,9.26282,8.83509,1.00374,0.236526,0.503301,-0.00108377,0.0625095,-0.0148187,-0.00645769
23.72,9.26518,8.84012,1.00373,0.237152,0.503147,-0.0011484,0.062616,-0.0158879,-0.00646678
23.73,9.26756,8.84515,1.00372,0.237778,0.502983,-0.00121311,0.0627226,-0.016957,-0.00647588
23.74,9.26994,8.85018,1.0037,0.238406,0.502808,-0.00127791,0.0628291,-0.0180262,-0.00648498
23.75,9.27233,8.85521,1.00369,0.239035,0.502622,-0.00134281,0.0629356,-0.0190953,-0.00649407
23.76,9.27472,8.86023,1.00368,0.239665,0.502426,-0.00140779,0.0630421,-0.0201645,-0.00650317
23.77,9.27712,8.86526,1.00366,0.240296,0.502219,-0.00147287,0.0631486,-0.0212336,-0.00651227
23.78,9.27953,8.87028,1.00365,0.240928,0.502001,-0.00153804,0.0632551,-0.0223028,-0.00652136
23.79,9.28194,8.8753,1.00363,0.241561,0.501773,-0.0016033,0.0633616,-0.0233719,-0.00653046
23.8,9.28436,8.88031,1.00361,0.242195,0.501534,-0.00166865,0.0634681,-0.0244411,-0.00653956
23.81,9.28678,8.88533,1.0036,0.24283,0.501284,-0.00173409,0.0635746,-0.0255102,-0.00654865
23.82,9.28921,8.89034,1.00358,0.243467,0.501024,-0.00179962,0.0636811,-0.0265794,-0.00655775
23.83,9.29165,8.89535,1.00356,0.244104,0.500753,-0.00186525,0.0637876,-0.0276485,-0.00656685
23.84,9.2941,8.90035,1.00354,0.244742,0.500471,-0.00193096,0.0638941,-0.0287177,-0.00657594
23.85,9.29655,8.90536,1.00352,0.245382,0.500178,-0.00199676,0.0640007,-0.0297868,-0.00658504
23.86,9.299,8.91036,1.0035,0.246022,0.499875,-0.00206266,0.0641072,-0.030856,-0.00659414
23.87,9.30147,8.91535,1.00348,0.246664,0.499561,-0.00212865,0.0642137,-0.0319251,-0.00660323
23.88,9.30394,8.92035,1.00346,0.247307,0.499237,-0.00219472,0.0643202,-0.0329943,-0.00661233
23.89,9.30641,8.92534,1.00344,0.24795,0.498901,-0.00226089,0.0644267,-0.0340634,-0.00662143
23.9,9.3089,8.93033,1.00341,0.248595,0.498555,-0.00232715,0.0645332,-0.0351326,-0.00663052
23.91,9.31139,8.93531,1.00339,0.249241,0.498199,-0.0023935,0.0646397,-0.0362017,-0.00663962
23.92,9.31388,8.94029,1.00337,0.249888,0.497831,-0.00245995,0.0647462,-0.0372709,-0.00664871
23.93,9.31638,8.94527,1.00334,0.250536,0.497453,-0.00252648,0.0648527,-0.03834,-0.00665781
23.94,9.31889,8.95024,1.00332,0.251185,0.497064,-0.0025931,0.0649592,-0.0394092,-0.00666691
23.95,9.32141,8.95521,1.00329,0.251835,0.496665,-0.00265982,0.0650657,-0.0404784,-0.006676
23.96,9.32393,8.96017,1.00326,0.252486,0.496255,-0.00272662,0.0651722,-0.0415475,-0.0066851
23.97,9.32646,8.96513,1.00324,0.253139,0.495834,-0.00279352,0.0652788,-0.0426167,-0.0066942
23.98,9.32899,8.97009,1.00321,0.253792,0.495403,-0.00286051,0.0653853,-0.0436858,-0.00670329
23.99,9.33153,8.97504,1.00318,0.254446,0.49496,-0.00292758,0.0654918,-0.044755,-0.00671239
24,9.33408,8.97999,1.00315,0.255102,0.494507,-0.00299475,0.0655983,-0.0458241,-0.00672149
24.01,9.33663,8.98493,1.00312,0.255758,0.494044,-0.00306201,0.0657048,-0.0468933,-0.00673058
24.02,9.3392,8.98987,1.00309,0.256416,0.49357,-0.00312937,0.0658113,-0.0479624,-0.00673968
24.03,9.34176,8.9948,1.00306,0.257074,0.493085,-0.00319681,0.0659178,-0.0490316,-0.00674878
24.04,9.34434,8.99973,1.00302,0.257734,0.492589,-0.00326434,0.0660243,-0.0501007,-0.00675787
24.05,9.34692,9.00465,1.00299,0.258395,0.492083,-0.00333197,0.0661308,-0.0511699,-0.00676697
24.06,9.3495,9.00957,1.00296,0.259057,0.491566,-0.00339968,0.0662373,-0.052239,-0.00677607
24.07,9.3521,9.01449,1.00292,0.25972,0.491038,-0.00346749,0.0663438,-0.0533082,-0.00678516
24.08,9.3547,9.01939,1.00289,0.260384,0.490499,-0.00353538,0.0664503,-0.0543773,-0.00679426
24.09,9.35731,9.0243,1.00285,0.261049,0.48995,-0.00360337,0.0665569,-0.0554465,-0.00680336
24.1,9.35992,9.02919,1.00282,0.261715,0.48939,-0.00367145,0.0666634,-0.0565156,-0.00681245
24.11,9.36254,9.03408,1.00278,0.262382,0.48882,-0.00373962,0.0667699,-0.0575848,-0.00682155
24.12,9.36517,9.03897,1.00274,0.26305,0.488239,-0.00380788,0.0668764,-0.0586539,-0.00683065
24.13,9.3678,9.04385,1.0027,0.263719,0.487647,-0.00387623,0.0669829,-0.0597231,-0.00683974
24.14,9.37033,9.04851,1.00266,0.264361,0.48707,-0.00394175,0.0670848,-0.0607465,-0.00684845
24.15,9.37298,9.05338,1.00263,0.265027,0.486468,-0.00401027,0.0660314,-0.0598044,-0.00685513
24.16,9.37563,9.05824,1.00258,0.265682,0.485874,-0.00407885,0.0649779,-0.0588622,-0.0068618
24.17,9.37829,9.0631,1.00254,0.266326,0.48529,-0.0041475,0.0639245,-0.0579201,-0.00686848
24.18,9.38096,9.06795,1.0025,0.26696,0.484716,-0.00421622,0.062871,-0.0569779,-0.00687516
24.19,9.38363,9.07279,1.00246,0.267584,0.484151,-0.00428501,0.0618176,-0.0560358,-0.00688183
24.2,9.38631,9.07763,1.00242,0.268197,0.483595,-0.00435386,0.0607641,-0.0550937,-0.00688851
24.21,9.38899,9.08246,1.00237,0.268799,0.483049,-0.00442278,0.0597106,-0.0541515,-0.00689518
24.22,9.39168,9.08729,1.00233,0.269391,0.482512,-0.00449176,0.0586572,-0.0532094,-0.00690186
24.23,9.39438,9.09212,1.00228,0.269972,0.481985,-0.00456081,0.0576037,-0.0522672,-0.00690854
24.24,9.39708,9.09693,1.00224,0.270543,0.481467,-0.00462993,0.0565503,-0.0513251,-0.00691521
24.25,9.39979,9.10174,1.00219,0.271103,0.480958,-0.00469912,0.0554968,-0.0503829,-0.00692189
24.26,9.40251,9.10655,1.00214,0.271653,0.480459,-0.00476837,0.0544434,-0.0494408,-0.00692857
24.27,9.40522,9.11135,1.00209,0.272192,0.479969,-0.00483769,0.0533899,-0.0484986,-0.00693524
24.28,9.40795,9.11615,1.00205,0.272721,0.479489,-0.00490708,0.0523364,-0.0475565,-0.00694192
24.29,9.41068,9.12094,1.002,0.273239,0.479018,-0.00497653,0.051283,-0.0466143,-0.0069486
24.3,9.41341,9.12573,1.00195,0.273746,0.478557,-0.00504605,0.0502295,-0.0456722,-0.00695527
24.31,9.41615,9.13051,1.0019,0.274243,0.478105,-0.00511563,0.0491761,-0.04473,-0.00696195
24.32,9.4189,9.13529,1.00184,0.27473,0.477662,-0.00518529,0.0481226,-0.0437879,-0.00696862
24.33,9.42165,9.14007,1.00179,0.275206,0.477229,-0.00525501,0.0470691,-0.0428457,-0.0069753
24.34,9.4244,9.14484,1.00174,0.275671,0.476805,-0.00532479,0.0460157,-0.0419036,-0.00698198
24.35,9.42716,9.1496,1.00169,0.276126,0.476391,-0.00539465,0.0449622,-0.0409614,-0.00698865
24.36,9.42992,9.15437,1.00163,0.27657,0.475986,-0.00546457,0.0439088,-0.0400193,-0.00699533
24.37,9.43269,9.15912,1.00158,0.277004,0.475591,-0.00553455,0.0428553,-0.0390771,-0.00700201
24.38,9.43547,9.16388,1.00152,0.277428,0.475204,-0.00560461,0.0418019,-0.038135,-0.00700868
24.39,9.43824,9.16863,1.00146,0.27784,0.474828,-0.00567473,0.0407484,-0.0371928,-0.00701536
24.4,9.44102,9.17337,1.00141,0.278243,0.474461,-0.00574491,0.0396949,-0.0362507,-0.00702204
24.41,9.44381,9.17812,1.00135,0.278634,0.474103,-0.00581517,0.0386415,-0.0353085,-0.00702871
24.42,9.44659,9.18286,1.00129,0.279015,0.473754,-0.00588549,0.037588,-0.0343664,-0.00703539
24.43,9.44939,9.18759,1.00123,0.279386,0.473416,-0.00595587,0.0365346,-0.0334242,-0.00704207
24.44,9.45218,9.19232,1.00117,0.279746,0.473086,-0.00602633,0.0354811,-0.0324821,-0.00704874
24.45,9.45498,9.19705,1.00111,0.280096,0.472766,-0.00609685,0.0344276,-0.0315399,-0.00705542
24.46,9.45778,9.20178,1.00105,0.280435,0.472455,-0.00616744,0.0333742,-0.0305978,-0.00706209
24.47,9.46059,9.2065,1.00099,0.280763,0.472154,-0.00623809,0.0323207,-0.0296556,-0.00706877
24.48,9.4634,9.21122,1.00092,0.281081,0.471862,-0.00630881,0.0312673,-0.0287135,-0.00707545
24.49,9.46621,9.21594,1.00086,0.281388,0.47158,-0.0063796,0.0302138,-0.0277713,-0.00708212
24.5,9.46903,9.22065,1.0008,0.281685,0.471307,-0.00645045,0.0291604,-0.0268292,-0.0070888
24.51,9.47185,9.22537,1.00073,0.281972,0.471043,-0.00652138,0.0281069,-0.025887,-0.00709548
24.52,9.47467,9.23008,1.00067,0.282247,0.470789,-0.00659236,0.0270534,-0.0249449,-0.00710215
24.53,9.47749,9.23478,1.0006,0.282513,0.470544,-0.00666342,0.026,-0.0240027,-0.00710883
24.54,9.48032,9.23949,1.00053,0.282767,0.470309,-0.00673454,0.0249465,-0.0230606,-0.00711551
24.55,9.48315,9.24419,1.00047,0.283012,0.470083,-0.00680573,0.0238931,-0.0221184,-0.00712218
24.56,9.48598,9.24889,1.0004,0.283245,0.469866,-0.00687698,0.0228396,-0.0211763,-0.00712886
24.57,9.48881,9.25359,1.00033,0.283468,0.469659,-0.00694831,0.0217861,-0.0202341,-0.00713553
24.58,9.49165,9.25828,1.00026,0.283681,0.469462,-0.00701969,0.0207327,-0.019292,-0.00714221
24.59,9.49448,9.26298,1.00019,0.283883,0.469274,-0.00709115,0.0196792,-0.0183498,-0.00714889
24.6,9.49732,9.26767,1.00012,0.284075,0.469095,-0.00716267,0.0186258,-0.0174077,-0.00715556
24.61,9.50017,9.27236,1.00004,0.284256,0.468925,-0.00723426,0.0175723,-0.0164655,-0.00716224
24.62,9.50226,9.27581,0.999991,0.284382,0.468807,-0.00728703,0.0167964,-0.0157717,-0.00716716
24.63,9.5051,9.2805,0.999918,0.284551,0.468649,-0.00735585,0.0169082,-0.0157005,-0.00659698
24.64,9.50795,9.28518,0.999844,0.28472,0.468493,-0.00741897,0.01702,-0.0156293,-0.00602681
24.65,9.5108,9.28987,0.999769,0.284891,0.468337,-0.00747639,0.0171318,-0.0155582,-0.00545663
24.66,9.51365,9.29455,0.999694,0.285063,0.468182,-0.0075281,0.0172437,-0.015487,-0.00488646
24.67,9.5165,9.29923,0.999619,0.285236,0.468027,-0.00757412,0.0173555,-0.0154158,-0.00431628
24.68,9.51935,9.30391,0.999543,0.28541,0.467873,-0.00761443,0.0174673,-0.0153446,-0.00374611
24.69,9.52221,9.30859,0.999466,0.285585,0.46772,-0.00764904,0.0175791,-0.0152735,-0.00317593
24.7,9.52506,9.31327,0.99939,0.285762,0.467568,-0.00767795,0.0176909,-0.0152023,-0.00260576
24.71,9.52792,9.31794,0.999313,0.285939,0.467416,-0.00770115,0.0178027,-0.0151311,-0.00203558
24.72,9.53078,9.32261,0.999236,0.286118,0.467265,-0.00771866,0.0179145,-0.01506,-0.00146541
24.73,9.53365,9.32729,0.999158,0.286297,0.467115,-0.00773046,0.0180263,-0.0149888,-0.000895234
24.74,9.53651,9.33196,0.999081,0.286478,0.466965,-0.00773656,0.0181381,-0.0149176,-0.000325059
24.75,9.53938,9.33662,0.999004,0.28666,0.466817,-0.00773696,0.0182499,-0.0148465,0.000245116
24.76,9.54224,9.34129,0.998926,0.286843,0.466668,-0.00773166,0.0183617,-0.0147753,0.000815291
24.77,9.54511,9.34596,0.998849,0.287027,0.466521,-0.00772066,0.0184735,-0.0147041,0.00138547
24.78,9.54798,9.35062,0.998772,0.287213,0.466374,-0.00770395,0.0185853,-0.014633,0.00195564
24.79,9.55086,9.35529,0.998695,0.287399,0.466228,-0.00768154,0.0186971,-0.0145618,0.00252582
24.8,9.55373,9.35995,0.998618,0.287587,0.466083,-0.00765343,0.0188089,-0.0144906,0.00309599
24.81,9.55661,9.36461,0.998542,0.287775,0.465939,-0.00761962,0.0189207,-0.0144195,0.00366617
24.82,9.55949,9.36927,0.998466,0.287965,0.465795,-0.00758011,0.0190325,-0.0143483,0.00423634
24.83,9.56237,9.37392,0.99839,0.288156,0.465652,-0.0075349,0.0191443,-0.0142771,0.00480652
24.84,9.56525,9.37858,0.998315,0.288348,0.465509,-0.00748398,0.0192561,-0.014206,0.00537669
24.85,9.56813,9.38323,0.998241,0.288541,0.465367,-0.00742736,0.0193679,-0.0141348,0.00594687
24.86,9.57102,9.38789,0.998167,0.288735,0.465226,-0.00736504,0.0194797,-0.0140636,0.00651704
24.87,9.57391,9.39254,0.998094,0.288931,0.465086,-0.00729702,0.0195915,-0.0139925,0.00708722
24.88,9.5768,9.39719,0.998021,0.289127,0.464947,-0.0072233,0.0197033,-0.0139213,0.00765739
24.89,9.57969,9.40184,0.997949,0.289325,0.464808,-0.00714387,0.0198151,-0.0138501,0.00822757
24.9,9.58259,9.40648,0.997878,0.289523,0.46467,-0.00705875,0.0199269,-0.013779,0.00879774
24.91,9.58548,9.41113,0.997808,0.289723,0.464532,-0.00696792,0.0200387,-0.0137078,0.00936791
24.92,9.58838,9.41577,0.997739,0.289924,0.464395,-0.00687139,0.0201505,-0.0136366,0.00993809
24.93,9.59128,9.42042,0.997671,0.290126,0.464259,-0.00676916,0.0202623,-0.0135655,0.0105083
24.94,9.59418,9.42506,0.997603,0.290329,0.464124,-0.00666122,0.0203741,-0.0134943,0.0110784
24.95,9.59709,9.4297,0.997537,0.290534,0.46399,-0.00654759,0.0204859,-0.0134231,0.0116486
24.96,9.59999,9.43434,0.997472,0.290739,0.463856,-0.00642825,0.0205977,-0.0133519,0.0122188
24.97,9.6029,9.43898,0.997409,0.290946,0.463723,-0.00630321,0.0207095,-0.0132808,0.012789
24.98,9.60581,9.44361,0.997346,0.291153,0.46359,-0.00617247,0.0208213,-0.0132096,0.0133591
24.99,9.60872,9.44825,0.997285,0.291362,0.463458,-0.00603603,0.0209331,-0.0131384,0.0139293
25,9.61164,9.45288,0.997226,0.291572,0.463327,-0.00589389,0.0210449,-0.0130673,0.0144995
25.01,9.61456,9.45752,0.997167,0.291783,0.463197,-0.00574604,0.0211567,-0.0129961,0.0150697
25.02,9.61748,9.46215,0.997111,0.291995,0.463067,-0.00559249,0.0212685,-0.0129249,0.0156398
25.03,9.6204,9.46678,0.997056,0.292208,0.462938,-0.00543324,0.0213803,-0.0128538,0.01621
25.04,9.62332,9.47141,0.997002,0.292423,0.46281,-0.00526829,0.0214921,-0.0127826,0.0167802
25.05,9.62624,9.47603,0.99695,0.292638,0.462683,-0.00509764,0.0216039,-0.0127114,0.0173504
25.06,9.62917,9.48066,0.9969,0.292855,0.462556,-0.00492129,0.0217157,-0.0126403,0.0179205
25.07,9.6321,9.48528,0.996852,0.293073,0.46243,-0.00473923,0.0218275,-0.0125691,0.0184907
25.08,9.63503,9.48991,0.996805,0.293291,0.462305,-0.00455147,0.0219393,-0.0124979,0.0190609
25.09,9.63797,9.49453,0.996761,0.293511,0.46218,-0.00435801,0.0220511,-0.0124268,0.0196311
25.1,9.6409,9.49915,0.996718,0.293732,0.462056,-0.00415885,0.0221629,-0.0123556,0.0202012
25.11,9.64384,9.50377,0.996678,0.293955,0.461933,-0.00395399,0.0222747,-0.0122844,0.0207714
25.12,9.64678,9.50839,0.996639,0.294178,0.46181,-0.00374342,0.0223865,-0.0122133,0.0213416
25.13,9.64725,9.50912,0.996633,0.294213,0.461791,-0.00370959,0.0224042,-0.012202,0.0214318
25.14,9.65019,9.51374,0.996597,0.294438,0.461663,-0.00349687,0.0225541,-0.0134068,0.021112
25.15,9.65314,9.51835,0.996563,0.294664,0.461523,-0.00328735,0.0227039,-0.0146116,0.0207923
25.16,9.65608,9.52297,0.996532,0.294892,0.461371,-0.00308103,0.0228538,-0.0158164,0.0204726
25.17,9.65903,9.52758,0.996502,0.295121,0.461207,-0.0028779,0.0230037,-0.0170212,0.0201528
25.18,9.66199,9.53219,0.996474,0.295352,0.46103,-0.00267797,0.0231536,-0.018226,0.0198331
25.19,9.66494,9.5368,0.996448,0.295585,0.460842,-0.00248124,0.0233035,-0.0194308,0.0195134
25.2,9.6679,9.54141,0.996424,0.295818,0.460642,-0.0022877,0.0234534,-0.0206356,0.0191936
25.21,9.67086,9.54602,0.996402,0.296054,0.460429,-0.00209737,0.0236032,-0.0218404,0.0188739
25.22,9.67382,9.55062,0.996382,0.29629,0.460205,-0.00191023,0.0237531,-0.0230452,0.0185542
25.23,9.67678,9.55522,0.996364,0.296529,0.459969,-0.00172628,0.023903,-0.02425,0.0182344
25.24,9.67975,9.55982,0.996348,0.296768,0.45972,-0.00154554,0.0240529,-0.0254548,0.0179147
25.25,9.68272,9.56441,0.996333,0.29701,0.459459,-0.00136799,0.0242028,-0.0266595,0.017595
25.26,9.68569,9.56901,0.99632,0.297252,0.459187,-0.00119364,0.0243527,-0.0278643,0.0172752
25.27,9.68866,9.5736,0.996309,0.297497,0.458902,-0.00102249,0.0245025,-0.0290691,0.0169555
25.28,9.69164,9.57818,0.9963,0.297743,0.458605,-0.000854529,0.0246524,-0.0302739,0.0166357
25.29,9.69462,9.58277,0.996292,0.29799,0.458297,-0.00068977,0.0248023,-0.0314787,0.016316
25.3,9.6976,9.58735,0.996286,0.298239,0.457976,-0.000528209,0.0249522,-0.0326835,0.0159963
25.31,9.70058,9.59193,0.996282,0.298489,0.457643,-0.000369845,0.0251021,-0.0338883,0.0156765
25.32,9.70357,9.5965,0.996279,0.298741,0.457298,-0.000214678,0.025252,-0.0350931,0.0153568
25.33,9.70656,9.60107,0.996277,0.298994,0.456941,-6.27084e-05,0.0254018,-0.0362979,0.0150371
25.34,9.70955,9.60564,0.996278,0.299249,0.456572,8.60636e-05,0.0255517,-0.0375027,0.0147173
25.35,9.71254,9.61021,0.996279,0.299505,0.456191,0.000231638,0.0257016,-0.0387075,0.0143976
25.36,9.71554,9.61477,0.996282,0.299763,0.455798,0.000374016,0.0258515,-0.0399123,0.0140779
25.37,9.71854,9.61932,0.996287,0.300022,0.455393,0.000513196,0.0260014,-0.0411171,0.0137581
25.38,9.72154,9.62387,0.996292,0.300283,0.454976,0.000649178,0.0261513,-0.0423219,0.0134384
25.39,9.72454,9.62842,0.9963,0.300545,0.454546,0.000781964,0.0263012,-0.0435267,0.0131187
25.4,9.72755,9.63296,0.996308,0.300809,0.454105,0.000911552,0.026451,-0.0447315,0.0127989
25.41,9.73056,9.6375,0.996318,0.301074,0.453652,0.00103794,0.0266009,-0.0459363,0.0124792
25.42,9.73357,9.64204,0.996329,0.301341,0.453186,0.00116114,0.0267508,-0.0471411,0.0121595
25.43,9.73659,9.64657,0.996341,0.301609,0.452709,0.00128113,0.0269007,-0.0483459,0.0118397
25.44,9.73961,9.65109,0.996354,0.301879,0.45222,0.00139793,0.0270506,-0.0495507,0.01152
25.45,9.74263,9.65561,0.996369,0.30215,0.451718,0.00151153,0.0272005,-0.0507555,0.0112003
25.46,9.74565,9.66013,0.996385,0.302423,0.451204,0.00162193,0.0273503,-0.0519602,0.0108805
25.47,9.74799,9.66361,0.996397,0.302635,0.450799,0.00170504,0.0274661,-0.0528911,0.0106335
25.48,9.75101,9.66812,0.996415,0.302901,0.450251,0.00181044,0.0257948,-0.0567667,0.0104454
25.49,9.75404,9.67262,0.996434,0.30315,0.449664,0.00191395,0.0241234,-0.0606424,0.0102573
25.5,9.75708,9.67711,0.996453,0.303383,0.449038,0.00201558,0.0224521,-0.0645181,0.0100692
25.51,9.76011,9.6816,0.996474,0.303599,0.448374,0.00211534,0.0207807,-0.0683938,0.00988115
25.52,9.76315,9.68608,0.996496,0.303799,0.44767,0.00221321,0.0191093,-0.0722694,0.00969307
25.53,9.76619,9.69055,0.996518,0.303982,0.446928,0.0023092,0.017438,-0.0761451,0.00950499
25.54,9.76923,9.69501,0.996542,0.304148,0.446147,0.00240331,0.0157666,-0.0800208,0.0093169
25.55,9.77227,9.69947,0.996566,0.304297,0.445328,0.00249554,0.0140953,-0.0838964,0.00912882
25.56,9.77531,9.70392,0.996592,0.30443,0.44447,0.00258588,0.0124239,-0.0877721,0.00894073
25.57,9.77836,9.70836,0.996618,0.304545,0.443572,0.00267435,0.0107525,-0.0916478,0.00875265
25.58,9.7814,9.71279,0.996645,0.304645,0.442637,0.00276094,0.00908119,-0.0955234,0.00856457
25.59,9.78445,9.71721,0.996673,0.304727,0.441662,0.00284564,0.00740983,-0.0993991,0.00837648
