
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
2.46,-0.685736,-3.80708,0.133274,0.437767,0.342397,0.065237,0.0654513,-0.08223,-0.0358639
2.47,-0.681355,-3.80366,0.133925,0.438418,0.341578,0.0648791,0.0649079,-0.0816137,-0.0357209
2.48,-0.676967,-3.80025,0.134572,0.439065,0.340765,0.0645226,0.0643646,-0.0809974,-0.035578
2.49,-0.672574,-3.79685,0.135215,0.439706,0.339958,0.0641675,0.0638213,-0.0803811,-0.035435
2.5,-0.668173,-3.79345,0.135855,0.440341,0.339157,0.0638139,0.063278,-0.0797648,-0.035292
2.51,-0.663767,-3.79006,0.136492,0.440971,0.338362,0.0634617,0.0627347,-0.0791485,-0.0351491
2.52,-0.659354,-3.78668,0.137124,0.441596,0.337574,0.0631109,0.0621914,-0.0785322,-0.0350061
2.53,-0.654935,-3.78331,0.137754,0.442215,0.336792,0.0627616,0.0616481,-0.0779159,-0.0348632
2.54,-0.65051,-3.77995,0.13838,0.442829,0.336016,0.0624136,0.0611048,-0.0772996,-0.0347202
2.55,-0.646078,-3.77659,0.139002,0.443437,0.335246,0.0620672,0.0605615,-0.0766833,-0.0345773
2.56,-0.641641,-3.77324,0.139621,0.44404,0.334482,0.0617221,0.0600182,-0.076067,-0.0344343
2.57,-0.637198,-3.7699,0.140237,0.444638,0.333724,0.0613785,0.0594748,-0.0754507,-0.0342913
2.58,-0.632748,-3.76657,0.140849,0.44523,0.332973,0.0610363,0.0589315,-0.0748344,-0.0341484
2.59,-0.628293,-3.76324,0.141457,0.445816,0.332228,0.0606955,0.0583882,-0.0742181,-0.0340054
2.6,-0.623832,-3.75992,0.142063,0.446397,0.331489,0.0603562,0.0578449,-0.0736018,-0.0338625
2.61,-0.619365,-3.75661,0.142664,0.446973,0.330756,0.0600183,0.0573016,-0.0729855,-0.0337195
2.62,-0.614892,-3.75331,0.143263,0.447543,0.330029,0.0596818,0.0567583,-0.0723692,-0.0335766
2.63,-0.610414,-3.75001,0.143858,0.448108,0.329308,0.0593467,0.056215,-0.0717529,-0.0334336
2.64,-0.60593,-3.74672,0.14445,0.448668,0.328594,0.0590131,0.0556717,-0.0711366,-0.0332906
2.65,-0.601441,-3.74344,0.145038,0.449222,0.327886,0.0586809,0.0551284,-0.0705203,-0.0331477
2.66,-0.596946,-3.74017,0.145623,0.44977,0.327183,0.0583502,0.0545851,-0.069904,-0.0330047
2.67,-0.592445,-3.7369,0.146205,0.450313,0.326487,0.0580208,0.0540417,-0.0692877,-0.0328618
2.68,-0.58794,-3.73364,0.146784,0.450851,0.325798,0.0576929,0.0534984,-0.0686714,-0.0327188
2.69,-0.583428,-3.73038,0.147359,0.451383,0.325114,0.0573664,0.0529551,-0.0680551,-0.0325759
2.7,-0.578912,-3.72713,0.147931,0.45191,0.324437,0.0570414,0.0524118,-0.0674388,-0.0324329
2.71,-0.57439,-3.72389,0.1485,0.452432,0.323765,0.0567178,0.0518685,-0.0668225,-0.03229
2.72,-0.569863,-3.72066,0.149066,0.452948,0.3231,0.0563956,0.0513252,-0.0662062,-0.032147
2.73,-0.565331,-3.71743,0.149628,0.453458,0.322441,0.0560748,0.0507819,-0.0655899,-0.032004
2.74,-0.560794,-3.71421,0.150187,0.453963,0.321788,0.0557555,0.0502386,-0.0649736,-0.0318611
2.75,-0.55961,-3.71337,0.150332,0.454094,0.321619,0.0556725,0.0500969,-0.0648128,-0.0318238
2.76,-0.555066,-3.71016,0.150888,0.454593,0.320976,0.0553549,0.0496417,-0.0637062,-0.0316795
2.77,-0.550518,-3.70695,0.15144,0.455087,0.320345,0.0550389,0.0491866,-0.0625997,-0.0315351
2.78,-0.545965,-3.70375,0.151988,0.455577,0.319724,0.0547242,0.0487315,-0.0614931,-0.0313908
2.79,-0.541407,-3.70056,0.152534,0.456062,0.319115,0.0544111,0.0482764,-0.0603865,-0.0312464
2.8,-0.536844,-3.69737,0.153077,0.456542,0.318517,0.0540993,0.0478213,-0.0592799,-0.0311021
2.81,-0.532276,-3.69419,0.153616,0.457018,0.317929,0.053789,0.0473661,-0.0581733,-0.0309577
2.82,-0.527703,-3.69101,0.154152,0.457489,0.317353,0.0534802,0.046911,-0.0570668,-0.0308134
2.83,-0.523126,-3.68784,0.154686,0.457956,0.316788,0.0531727,0.0464559,-0.0559602,-0.0306691
2.84,-0.518544,-3.68467,0.155216,0.458418,0.316234,0.0528668,0.0460008,-0.0548536,-0.0305247
2.85,-0.513958,-3.68151,0.155743,0.458876,0.315691,0.0525623,0.0455456,-0.053747,-0.0303804
2.86,-0.509367,-3.67836,0.156267,0.459329,0.315159,0.0522592,0.0450905,-0.0526405,-0.030236
2.87,-0.504771,-3.67521,0.156788,0.459778,0.314638,0.0519575,0.0446354,-0.0515339,-0.0300917
2.88,-0.500171,-3.67207,0.157306,0.460222,0.314128,0.0516573,0.0441803,-0.0504273,-0.0299474
2.89,-0.495567,-3.66893,0.157821,0.460662,0.31363,0.0513586,0.0437252,-0.0493207,-0.029803
2.9,-0.490958,-3.66579,0.158333,0.461097,0.313142,0.0510613,0.04327,-0.0482142,-0.0296587
2.91,-0.486345,-3.66267,0.158843,0.461527,0.312665,0.0507654,0.0428149,-0.0471076,-0.0295143
2.92,-0.481727,-3.65954,0.159349,0.461953,0.3122,0.050471,0.0423598,-0.046001,-0.02937
2.93,-0.477106,-3.65642,0.159852,0.462374,0.311745,0.050178,0.0419047,-0.0448944,-0.0292257
2.94,-0.47248,-3.65331,0.160352,0.462791,0.311302,0.0498865,0.0414496,-0.0437878,-0.0290813
2.95,-0.46785,-3.6502,0.16085,0.463203,0.31087,0.0495964,0.0409944,-0.0426813,-0.028937
2.96,-0.463216,-3.64709,0.161344,0.463611,0.310448,0.0493077,0.0405393,-0.0415747,-0.0287926
2.97,-0.458578,-3.64399,0.161836,0.464014,0.310038,0.0490205,0.0400842,-0.0404681,-0.0286483
2.98,-0.453935,-3.64089,0.162325,0.464413,0.309639,0.0487348,0.0396291,-0.0393615,-0.028504
2.99,-0.449289,-3.63779,0.162811,0.464807,0.309251,0.0484504,0.039174,-0.038255,-0.0283596
3,-0.444639,-3.6347,0.163294,0.465196,0.308874,0.0481676,0.0387188,-0.0371484,-0.0282153
3.01,-0.439985,-3.63162,0.163774,0.465581,0.308508,0.0478861,0.0382637,-0.0360418,-0.0280709
3.02,-0.435328,-3.62853,0.164251,0.465961,0.308153,0.0476062,0.0378086,-0.0349352,-0.0279266
3.03,-0.430666,-3.62545,0.164726,0.466337,0.307809,0.0473276,0.0373535,-0.0338286,-0.0277823
3.04,-0.426001,-3.62238,0.165198,0.466708,0.307476,0.0470505,0.0368984,-0.0327221,-0.0276379
3.05,-0.421332,-3.6193,0.165667,0.467075,0.307155,0.0467749,0.0364432,-0.0316155,-0.0274936
3.06,-0.41666,-3.61623,0.166133,0.467437,0.306844,0.0465006,0.0359881,-0.0305089,-0.0273492
3.07,-0.411983,-3.61317,0.166597,0.467795,0.306545,0.0462279,0.035533,-0.0294023,-0.0272049
3.08,-0.407304,-3.6101,0.167058,0.468148,0.306256,0.0459565,0.0350779,-0.0282958,-0.0270606
3.09,-0.40262,-3.60704,0.167516,0.468496,0.305979,0.0456867,0.0346227,-0.0271892,-0.0269162
3.1,-0.397934,-3.60398,0.167972,0.46884,0.305712,0.0454182,0.0341676,-0.0260826,-0.0267719
3.11,-0.393244,-3.60093,0.168425,0.46918,0.305457,0.0451512,0.0337125,-0.024976,-0.0266275
3.12,-0.38855,-3.59787,0.168875,0.469515,0.305213,0.0448857,0.0332574,-0.0238694,-0.0264832
3.13,-0.383853,-3.59482,0.169322,0.469845,0.30498,0.0446216,0.0328023,-0.0227629,-0.0263389
3.14,-0.379153,-3.59177,0.169767,0.470171,0.304758,0.0443589,0.0323471,-0.0216563,-0.0261945
3.15,-0.37445,-3.58873,0.170209,0.470492,0.304547,0.0440977,0.031892,-0.0205497,-0.0260502
3.16,-0.369743,-3.58568,0.170649,0.470809,0.304347,0.0438379,0.0314369,-0.0194431,-0.0259058
3.17,-0.365034,-3.58264,0.171086,0.471121,0.304158,0.0435795,0.0309818,-0.0183366,-0.0257615
3.18,-0.360321,-3.5796,0.171521,0.471428,0.30398,0.0433227,0.0305267,-0.01723,-0.0256172
3.19,-0.3559,-3.57675,0.171926,0.471712,0.303823,0.0430831,0.0300999,-0.0161925,-0.0254818
3.2,-0.351181,-3.57371,0.172355,0.47201,0.30366,0.0428347,0.0295116,-0.0164372,-0.0242101
3.21,-0.34646,-3.57068,0.172783,0.472303,0.303494,0.0425989,0.0289232,-0.0166819,-0.0229384
3.22,-0.341735,-3.56764,0.173207,0.472589,0.303326,0.0423759,0.0283348,-0.0169266,-0.0216667
3.23,-0.337008,-3.56461,0.17363,0.472869,0.303156,0.0421656,0.0277464,-0.0171713,-0.020395
3.24,-0.332278,-3.56158,0.174051,0.473144,0.302983,0.041968,0.0271581,-0.0174161,-0.0191233
3.25,-0.327545,-3.55855,0.17447,0.473412,0.302808,0.0417831,0.0265697,-0.0176608,-0.0178516
3.26,-0.322809,-3.55552,0.174886,0.473675,0.30263,0.041611,0.0259813,-0.0179055,-0.0165799
3.27,-0.318071,-3.5525,0.175302,0.473932,0.302449,0.0414515,0.0253929,-0.0181502,-0.0153082
3.28,-0.313331,-3.54947,0.175716,0.474183,0.302267,0.0413048,0.0248045,-0.0183949,-0.0140365
3.29,-0.308588,-3.54645,0.176128,0.474428,0.302082,0.0411708,0.0242162,-0.0186396,-0.0127648
3.3,-0.303842,-3.54343,0.176539,0.474667,0.301894,0.0410495,0.0236278,-0.0188843,-0.0114931
3.31,-0.299094,-3.54042,0.176949,0.474901,0.301704,0.0409409,0.0230394,-0.0191291,-0.0102214
3.32,-0.294344,-3.5374,0.177358,0.475128,0.301511,0.0408451,0.022451,-0.0193738,-0.00894966
3.33,-0.289592,-3.53439,0.177766,0.47535,0.301316,0.0407619,0.0218626,-0.0196185,-0.00767796
3.34,-0.284837,-3.53137,0.178173,0.475565,0.301119,0.0406915,0.0212743,-0.0198632,-0.00640626
3.35,-0.280081,-3.52836,0.17858,0.475775,0.300919,0.0406338,0.0206859,-0.0201079,-0.00513455
3.36,-0.275322,-3.52535,0.178986,0.475979,0.300717,0.0405888,0.0200975,-0.0203526,-0.00386285
3.37,-0.270561,-3.52235,0.179392,0.476177,0.300512,0.0405565,0.0195091,-0.0205973,-0.00259114
3.38,-0.265798,-3.51934,0.179797,0.476369,0.300305,0.040537,0.0189207,-0.020842,-0.00131944
3.39,-0.261034,-3.51634,0.180202,0.476556,0.300095,0.0405302,0.0183324,-0.0210868,-4.77332e-05
3.4,-0.256267,-3.51334,0.180608,0.476736,0.299883,0.040536,0.017744,-0.0213315,0.00122397
3.41,-0.251499,-3.51034,0.181013,0.47691,0.299669,0.0405546,0.0171556,-0.0215762,0.00249568
3.42,-0.246729,-3.50735,0.181419,0.477079,0.299452,0.040586,0.0165672,-0.0218209,0.00376738
3.43,-0.241957,-3.50436,0.181825,0.477242,0.299232,0.04063,0.0159788,-0.0220656,0.00503908
3.44,-0.237184,-3.50136,0.182231,0.477399,0.29901,0.0406867,0.0153905,-0.0223103,0.00631079
3.45,-0.23241,-3.49838,0.182639,0.47755,0.298786,0.0407562,0.0148021,-0.022555,0.00758249
3.46,-0.227633,-3.49539,0.183047,0.477695,0.298559,0.0408384,0.0142137,-0.0227998,0.0088542
3.47,-0.222856,-3.4924,0.183455,0.477834,0.29833,0.0409333,0.0136253,-0.0230445,0.0101259
3.48,-0.218077,-3.48942,0.183865,0.477967,0.298098,0.0410409,0.0130369,-0.0232892,0.0113976
3.49,-0.213296,-3.48644,0.184276,0.478095,0.297864,0.0411612,0.0124486,-0.0235339,0.0126693
3.5,-0.208515,-3.48346,0.184689,0.478216,0.297628,0.0412943,0.0118602,-0.0237786,0.013941
3.51,-0.203732,-3.48049,0.185102,0.478332,0.297389,0.0414401,0.0112718,-0.0240233,0.0152127
3.52,-0.198948,-3.47752,0.185517,0.478442,0.297147,0.0415985,0.0106834,-0.024268,0.0164844
3.53,-0.194163,-3.47455,0.185934,0.478546,0.296903,0.0417697,0.010095,-0.0245128,0.0177561
3.54,-0.189377,-3.47158,0.186353,0.478644,0.296657,0.0419537,0.00950667,-0.0247575,0.0190278
3.55,-0.18459,-3.46861,0.186773,0.478736,0.296408,0.0421503,0.00891829,-0.0250022,0.0202995
3.56,-0.179803,-3.46565,0.187196,0.478822,0.296157,0.0423597,0.00832991,-0.0252469,0.0215712
3.57,-0.175014,-3.46269,0.187621,0.478902,0.295903,0.0425817,0.00774153,-0.0254916,0.0228429
3.58,-0.170225,-3.45973,0.188048,0.478977,0.295647,0.0428165,0.00715315,-0.0257363,0.0241147
3.59,-0.165434,-3.45678,0.188477,0.479045,0.295388,0.043064,0.00656477,-0.025981,0.0253864
3.6,-0.160644,-3.45383,0.188909,0.479108,0.295127,0.0433242,0.00597639,-0.0262257,0.0266581
3.61,-0.155852,-3.45088,0.189344,0.479165,0.294864,0.0435972,0.00538801,-0.0264705,0.0279298
3.62,-0.15106,-3.44793,0.189781,0.479216,0.294598,0.0438828,0.00479963,-0.0267152,0.0292015
3.63,-0.146268,-3.44498,0.190221,0.479261,0.29433,0.0441812,0.00421125,-0.0269599,0.0304732
3.64,-0.146092,-3.44488,0.190237,0.479262,0.29432,0.0441924,0.00418963,-0.0269689,0.0305199
3.65,-0.141299,-3.44193,0.190681,0.479304,0.294054,0.0444959,0.00422976,-0.026209,0.0301832
3.66,-0.136506,-3.43899,0.191127,0.479347,0.293796,0.0447961,0.00426989,-0.025449,0.0298464
3.67,-0.131712,-3.43606,0.191577,0.47939,0.293545,0.0450929,0.00431001,-0.0246891,0.0295097
3.68,-0.126918,-3.43312,0.192029,0.479433,0.293302,0.0453863,0.00435014,-0.0239292,0.029173
3.69,-0.122123,-3.43019,0.192485,0.479477,0.293066,0.0456763,0.00439027,-0.0231693,0.0288363
3.7,-0.117328,-3.42726,0.192943,0.479521,0.292838,0.045963,0.0044304,-0.0224094,0.0284995
3.71,-0.112533,-3.42433,0.193404,0.479565,0.292618,0.0462463,0.00447053,-0.0216495,0.0281628
3.72,-0.107737,-3.42141,0.193868,0.47961,0.292405,0.0465263,0.00451066,-0.0208895,0.0278261
3.73,-0.102941,-3.41849,0.194334,0.479656,0.2922,0.0468028,0.00455079,-0.0201296,0.0274894
3.74,-0.098144,-3.41557,0.194804,0.479701,0.292003,0.047076,0.00459091,-0.0193697,0.0271526
3.75,-0.0933468,-3.41265,0.195276,0.479748,0.291813,0.0473459,0.00463104,-0.0186098,0.0268159
3.76,-0.0885491,-3.40973,0.195751,0.479794,0.291631,0.0476124,0.00467117,-0.0178499,0.0264792
3.77,-0.0837509,-3.40681,0.196228,0.479841,0.291456,0.0478755,0.0047113,-0.01709,0.0261424
3.78,-0.0789522,-3.4039,0.196708,0.479888,0.291289,0.0481352,0.00475143,-0.01633,0.0258057
3.79,-0.0741531,-3.40099,0.197191,0.479936,0.291129,0.0483916,0.00479156,-0.0155701,0.025469
3.8,-0.0693535,-3.39808,0.197676,0.479984,0.290977,0.0486446,0.00483168,-0.0148102,0.0251323
3.81,-0.0645534,-3.39517,0.198164,0.480033,0.290833,0.0488942,0.00487181,-0.0140503,0.0247955
3.82,-0.0597529,-3.39226,0.198654,0.480082,0.290696,0.0491405,0.00491194,-0.0132904,0.0244588
3.83,-0.0549518,-3.38935,0.199146,0.480131,0.290567,0.0493834,0.00495207,-0.0125305,0.0241221
3.84,-0.0501503,-3.38645,0.199641,0.480181,0.290446,0.0496229,0.0049922,-0.0117705,0.0237854
3.85,-0.0453482,-3.38355,0.200139,0.480231,0.290332,0.0498591,0.00503233,-0.0110106,0.0234486
3.86,-0.0405456,-3.38064,0.200639,0.480281,0.290226,0.0500919,0.00507245,-0.0102507,0.0231119
3.87,-0.0357426,-3.37774,0.201141,0.480332,0.290127,0.0503213,0.00511258,-0.0094908,0.0227752
3.88,-0.030939,-3.37484,0.201645,0.480383,0.290036,0.0505474,0.00515271,-0.00873088,0.0224385
3.89,-0.0261349,-3.37194,0.202152,0.480435,0.289952,0.0507701,0.00519284,-0.00797096,0.0221017
3.9,-0.0213303,-3.36904,0.20266,0.480487,0.289876,0.0509895,0.00523297,-0.00721105,0.021765
3.91,-0.0165252,-3.36614,0.203171,0.48054,0.289808,0.0512054,0.0052731,-0.00645113,0.0214283
3.92,-0.0117195,-3.36324,0.203685,0.480593,0.289747,0.051418,0.00531322,-0.00569121,0.0210915
3.93,-0.0069133,-3.36035,0.2042,0.480646,0.289694,0.0516272,0.00535335,-0.0049313,0.0207548
3.94,-0.00210657,-3.35745,0.204717,0.4807,0.289649,0.0518331,0.00539348,-0.00417138,0.0204181
3.95,0.0027007,-3.35455,0.205236,0.480754,0.289611,0.0520356,0.00543361,-0.00341146,0.0200814
3.96,0.00750851,-3.35166,0.205758,0.480809,0.28958,0.0522347,0.00547374,-0.00265155,0.0197446
3.97,0.0123169,-3.34876,0.206281,0.480863,0.289558,0.0524305,0.00551387,-0.00189163,0.0194079
3.98,0.0171258,-3.34587,0.206806,0.480919,0.289543,0.0526229,0.005554,-0.00113171,0.0190712
3.99,0.0219352,-3.34297,0.207334,0.480975,0.289535,0.0528119,0.00559412,-0.000371797,0.0187345
4,0.0267453,-3.34008,0.207863,0.481031,0.289535,0.0529976,0.00563425,0.00038812,0.0183977
4.01,0.0315559,-3.33718,0.208393,0.481087,0.289543,0.0531799,0.00567438,0.00114804,0.018061
4.02,0.036367,-3.33429,0.208926,0.481144,0.289558,0.0533588,0.00571451,0.00190795,0.0177243
4.03,0.0411787,-3.33139,0.209461,0.481201,0.289581,0.0535344,0.00575464,0.00266787,0.0173875
4.04,0.0459911,-3.32849,0.209997,0.481259,0.289611,0.0537066,0.00579477,0.00342779,0.0170508
4.05,0.0508039,-3.3256,0.210535,0.481317,0.28965,0.0538754,0.00583489,0.0041877,0.0167141
4.06,0.0556174,-3.3227,0.211074,0.481376,0.289695,0.0540408,0.00587502,0.00494762,0.0163774
4.07,0.0604315,-3.3198,0.211616,0.481435,0.289749,0.0542029,0.00591515,0.00570754,0.0160406
4.08,0.0652461,-3.31691,0.212158,0.481494,0.289809,0.0543617,0.00595528,0.00646745,0.0157039
4.09,0.0678203,-3.31536,0.212449,0.481526,0.289845,0.0544451,0.00597673,0.00687371,0.0155239
4.1,0.0726358,-3.31246,0.212994,0.481581,0.289914,0.0545992,0.00489639,0.00697941,0.015285
4.11,0.0774518,-3.30956,0.213541,0.481624,0.289985,0.0547508,0.00381605,0.00708512,0.015046
4.12,0.0822682,-3.30666,0.214089,0.481657,0.290056,0.0549001,0.00273571,0.00719082,0.0148071
4.13,0.0870849,-3.30376,0.214639,0.481679,0.290128,0.055047,0.00165537,0.00729652,0.0145682
4.14,0.0919018,-3.30086,0.21519,0.48169,0.290202,0.0551915,0.000575032,0.00740223,0.0143292
4.15,0.0967187,-3.29795,0.215743,0.48169,0.290276,0.0553336,-0.000505308,0.00750793,0.0140903
4.16,0.101536,-3.29505,0.216297,0.48168,0.290352,0.0554733,-0.00158565,0.00761364,0.0138514
4.17,0.106352,-3.29215,0.216852,0.481659,0.290429,0.0556106,-0.00266599,0.00771934,0.0136124
4.18,0.111169,-3.28924,0.217409,0.481627,0.290506,0.0557455,-0.00374633,0.00782504,0.0133735
4.19,0.115985,-3.28634,0.217967,0.481584,0.290585,0.055878,-0.00482667,0.00793075,0.0131346
4.2,0.1208,-3.28343,0.218527,0.48153,0.290665,0.0560082,-0.00590701,0.00803645,0.0128956
4.21,0.125615,-3.28052,0.219088,0.481466,0.290746,0.056136,-0.00698735,0.00814216,0.0126567
4.22,0.13043,-3.27761,0.21965,0.48139,0.290828,0.0562613,-0.00806769,0.00824786,0.0124178
4.23,0.135243,-3.27471,0.220213,0.481304,0.290911,0.0563843,-0.00914803,0.00835357,0.0121788
4.24,0.140056,-3.2718,0.220777,0.481207,0.290995,0.0565049,-0.0102284,0.00845927,0.0119399
4.25,0.144867,-3.26889,0.221343,0.4811,0.29108,0.0566231,-0.0113087,0.00856497,0.011701
4.26,0.149678,-3.26598,0.22191,0.480981,0.291166,0.0567389,-0.012389,0.00867068,0.011462
4.27,0.154487,-3.26306,0.222478,0.480852,0.291254,0.0568524,-0.0134694,0.00877638,0.0112231
4.28,0.159295,-3.26015,0.223047,0.480712,0.291342,0.0569634,-0.0145497,0.00888209,0.0109842
4.29,0.164101,-3.25724,0.223617,0.480561,0.291431,0.057072,-0.0156301,0.00898779,0.0107452
4.3,0.168906,-3.25432,0.224188,0.480399,0.291522,0.0571783,-0.0167104,0.00909349,0.0105063
4.31,0.173709,-3.25141,0.22476,0.480227,0.291613,0.0572822,-0.0177907,0.0091992,0.0102674
4.32,0.17851,-3.24849,0.225334,0.480043,0.291706,0.0573836,-0.0188711,0.0093049,0.0100284
4.33,0.18331,-3.24557,0.225908,0.479849,0.291799,0.0574827,-0.0199514,0.00941061,0.00978951
4.34,0.188107,-3.24265,0.226483,0.479644,0.291894,0.0575794,-0.0210318,0.00951631,0.00955058
4.35,0.192903,-3.23973,0.22706,0.479429,0.291989,0.0576737,-0.0221121,0.00962202,0.00931165
4.36,0.197696,-3.23681,0.227637,0.479202,0.292086,0.0577657,-0.0231924,0.00972772,0.00907271
4.37,0.202487,-3.23389,0.228215,0.478965,0.292184,0.0578552,-0.0242728,0.00983342,0.00883378
4.38,0.207275,-3.23097,0.228794,0.478717,0.292283,0.0579423,-0.0253531,0.00993913,0.00859485
4.39,0.212061,-3.22805,0.229374,0.478458,0.292383,0.0580271,-0.0264335,0.0100448,0.00835591
4.4,0.216844,-3.22512,0.229955,0.478188,0.292484,0.0581095,-0.0275138,0.0101505,0.00811698
4.41,0.221625,-3.2222,0.230536,0.477907,0.292586,0.0581894,-0.0285941,0.0102562,0.00787805
4.42,0.226402,-3.21927,0.231118,0.477616,0.292689,0.058267,-0.0296745,0.0103619,0.00763912
4.43,0.231177,-3.21634,0.231701,0.477314,0.292793,0.0583422,-0.0307548,0.0104676,0.00740018
4.44,0.235948,-3.21341,0.232285,0.477001,0.292898,0.058415,-0.0318352,0.0105734,0.00716125
4.45,0.240717,-3.21048,0.23287,0.476677,0.293005,0.0584854,-0.0329155,0.0106791,0.00692232
4.46,0.245482,-3.20755,0.233455,0.476343,0.293112,0.0585535,-0.0339958,0.0107848,0.00668338
4.47,0.250244,-3.20462,0.234041,0.475997,0.29322,0.0586191,-0.0350762,0.0108905,0.00644445
4.48,0.255002,-3.20169,0.234627,0.475641,0.29333,0.0586824,-0.0361565,0.0109962,0.00620552
4.49,0.259756,-3.19876,0.235214,0.475274,0.29344,0.0587432,-0.0372369,0.0111019,0.00596659
4.5,0.264507,-3.19582,0.235802,0.474896,0.293552,0.0588017,-0.0383172,0.0112076,0.00572765
4.51,0.269254,-3.19288,0.23639,0.474508,0.293664,0.0588578,-0.0393975,0.0113133,0.00548872
4.52,0.273997,-3.18995,0.236979,0.474108,0.293778,0.0589115,-0.0404779,0.011419,0.00524979
4.53,0.278737,-3.18701,0.237569,0.473698,0.293893,0.0589628,-0.0415582,0.0115247,0.00501085
4.54,0.283471,-3.18407,0.238158,0.473277,0.294008,0.0590117,-0.0426386,0.0116304,0.00477192
4.55,0.284588,-3.18338,0.238298,0.473176,0.294036,0.0590229,-0.0428936,0.0116553,0.00471552
4.56,0.289318,-3.18043,0.238888,0.472746,0.294162,0.0590672,-0.0432203,0.0136303,0.00414378
4.57,0.294043,-3.17749,0.239479,0.472312,0.294309,0.0591058,-0.0435469,0.0156053,0.00357204
4.58,0.298764,-3.17455,0.24007,0.471875,0.294474,0.0591386,-0.0438736,0.0175802,0.00300031
4.59,0.303481,-3.1716,0.240662,0.471434,0.29466,0.0591658,-0.0442002,0.0195552,0.00242857
4.6,0.308193,-3.16866,0.241254,0.470991,0.294866,0.0591872,-0.0445269,0.0215302,0.00185683
4.61,0.312901,-3.16571,0.241846,0.470544,0.295091,0.0592029,-0.0448536,0.0235051,0.00128509
4.62,0.317604,-3.16275,0.242438,0.470094,0.295336,0.0592129,-0.0451802,0.0254801,0.000713355
4.63,0.322303,-3.1598,0.24303,0.46964,0.2956,0.0592172,-0.0455069,0.027455,0.000141617
4.64,0.326997,-3.15684,0.243622,0.469184,0.295885,0.0592157,-0.0458336,0.02943,-0.000430121
4.65,0.331686,-3.15388,0.244214,0.468724,0.296189,0.0592086,-0.0461602,0.031405,-0.00100186
4.66,0.336371,-3.15092,0.244806,0.46826,0.296513,0.0591957,-0.0464869,0.0333799,-0.0015736
4.67,0.341051,-3.14795,0.245398,0.467794,0.296857,0.0591771,-0.0468135,0.0353549,-0.00214534
4.68,0.345727,-3.14498,0.24599,0.467324,0.29722,0.0591528,-0.0471402,0.0373298,-0.00271707
4.69,0.350398,-3.14201,0.246581,0.466851,0.297603,0.0591228,-0.0474669,0.0393048,-0.00328881
4.7,0.355064,-3.13903,0.247172,0.466375,0.298006,0.059087,-0.0477935,0.0412798,-0.00386055
4.71,0.359725,-3.13605,0.247763,0.465895,0.298429,0.0590455,-0.0481202,0.0432547,-0.00443229
4.72,0.364382,-3.13306,0.248353,0.465412,0.298871,0.0589984,-0.0484469,0.0452297,-0.00500403
4.73,0.369034,-3.13007,0.248943,0.464926,0.299333,0.0589455,-0.0487735,0.0472047,-0.00557576
4.74,0.37368,-3.12707,0.249532,0.464437,0.299815,0.0588868,-0.0491002,0.0491796,-0.0061475
4.75,0.378322,-3.12407,0.25012,0.463944,0.300317,0.0588225,-0.0494269,0.0511546,-0.00671924
4.76,0.382959,-3.12107,0.250708,0.463448,0.300838,0.0587525,-0.0497535,0.0531295,-0.00729098
4.77,0.387591,-3.11806,0.251295,0.462949,0.30138,0.0586767,-0.0500802,0.0551045,-0.00786272
4.78,0.392218,-3.11504,0.251882,0.462447,0.30194,0.0585952,-0.0504068,0.0570795,-0.00843445
4.79,0.39684,-3.11202,0.252467,0.461941,0.302521,0.058508,-0.0507335,0.0590544,-0.00900619
4.8,0.401457,-3.10899,0.253052,0.461432,0.303122,0.0584151,-0.0510602,0.0610294,-0.00957793
4.81,0.406069,-3.10595,0.253636,0.46092,0.303742,0.0583164,-0.0513868,0.0630043,-0.0101497
4.82,0.410675,-3.10291,0.254218,0.460404,0.304382,0.0582121,-0.0517135,0.0649793,-0.0107214
4.83,0.415277,-3.09987,0.2548,0.459886,0.305041,0.058102,-0.0520402,0.0669543,-0.0112931
4.84,0.419873,-3.09681,0.25538,0.459364,0.305721,0.0579862,-0.0523668,0.0689292,-0.0118649
4.85,0.424464,-3.09375,0.25596,0.458838,0.30642,0.0578647,-0.0526935,0.0709042,-0.0124366
4.86,0.42905,-3.09068,0.256538,0.45831,0.307139,0.0577375,-0.0530202,0.0728792,-0.0130084
4.87,0.43363,-3.08761,0.257114,0.457778,0.307877,0.0576046,-0.0533468,0.0748541,-0.0135801
4.88,0.438205,-3.08453,0.25769,0.457243,0.308636,0.0574659,-0.0536735,0.0768291,-0.0141518
4.89,0.442775,-3.08144,0.258264,0.456704,0.309414,0.0573215,-0.0540001,0.078804,-0.0147236
4.9,0.445934,-3.07929,0.25866,0.45633,0.309964,0.0572183,-0.0542262,0.0801706,-0.0151192
4.91,0.450495,-3.07619,0.259231,0.455791,0.31076,0.057066,-0.0535418,0.0791131,-0.0153298
