
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
26.07,14.8225,0.33335,1.13425,0.60124,0.0231205,0.0142309,-0.00296542,0.0506775,-0.00853418
26.08,14.8285,0.333584,1.13439,0.601209,0.0236263,0.0141424,-0.00314014,0.0504682,-0.00916243
26.09,14.8345,0.333823,1.13454,0.601177,0.0241299,0.0140476,-0.00331487,0.0502588,-0.00979067
26.1,14.8405,0.334067,1.13468,0.601143,0.0246315,0.0139466,-0.0034896,0.0500495,-0.0104189
26.11,14.8465,0.334316,1.13481,0.601107,0.0251309,0.0138392,-0.00366433,0.0498402,-0.0110472
26.12,14.8526,0.334569,1.13495,0.60107,0.0256283,0.0137256,-0.00383905,0.0496308,-0.0116754
26.13,14.8586,0.334828,1.13509,0.60103,0.0261235,0.0136057,-0.00401378,0.0494215,-0.0123036
26.14,14.8646,0.335092,1.13522,0.600989,0.0266167,0.0134795,-0.00418851,0.0492122,-0.0129319
26.15,14.8706,0.33536,1.13536,0.600947,0.0271078,0.0133471,-0.00436324,0.0490029,-0.0135601
26.16,14.8766,0.335634,1.13549,0.600902,0.0275967,0.0132083,-0.00453796,0.0487935,-0.0141884
26.17,14.8826,0.335912,1.13562,0.600856,0.0280836,0.0130633,-0.00471269,0.0485842,-0.0148166
26.18,14.8886,0.336196,1.13575,0.600808,0.0285684,0.012912,-0.00488742,0.0483749,-0.0154448
26.19,14.8946,0.336484,1.13588,0.600758,0.0290511,0.0127544,-0.00506215,0.0481655,-0.0160731
26.2,14.9006,0.336777,1.13601,0.600707,0.0295317,0.0125905,-0.00523687,0.0479562,-0.0167013
26.21,14.9066,0.337074,1.13613,0.600653,0.0300103,0.0124204,-0.0054116,0.0477469,-0.0173296
26.22,14.9126,0.337377,1.13626,0.600598,0.0304867,0.012244,-0.00558633,0.0475376,-0.0179578
26.23,14.9187,0.337684,1.13638,0.600542,0.030961,0.0120612,-0.00576106,0.0473282,-0.0185861
26.24,14.9247,0.337996,1.1365,0.600483,0.0314332,0.0118722,-0.00593578,0.0471189,-0.0192143
26.25,14.9307,0.338313,1.13661,0.600423,0.0319034,0.011677,-0.00611051,0.0469096,-0.0198425
26.26,14.9367,0.338634,1.13673,0.600361,0.0323714,0.0114754,-0.00628524,0.0467003,-0.0204708
26.27,14.9427,0.33896,1.13684,0.600297,0.0328374,0.0112675,-0.00645996,0.0464909,-0.021099
26.28,14.9473,0.339216,1.13693,0.600247,0.0331975,0.0111019,-0.00659555,0.0463285,-0.0215865
26.29,14.9533,0.339551,1.13704,0.600178,0.0336598,0.0108883,-0.00707967,0.0461177,-0.0211464
26.3,14.9593,0.33989,1.13715,0.600105,0.0341199,0.010679,-0.00756379,0.0459069,-0.0207063
26.31,14.9653,0.340233,1.13725,0.600027,0.0345779,0.0104741,-0.00804791,0.0456962,-0.0202662
26.32,14.9713,0.340581,1.13736,0.599944,0.0350338,0.0102737,-0.00853202,0.0454854,-0.019826
26.33,14.9773,0.340934,1.13746,0.599856,0.0354876,0.0100776,-0.00901614,0.0452746,-0.0193859
26.34,14.9833,0.341291,1.13756,0.599764,0.0359393,0.00988595,-0.00950026,0.0450638,-0.0189458
26.35,14.9893,0.341652,1.13766,0.599666,0.0363889,0.00969869,-0.00998438,0.0448531,-0.0185057
26.36,14.9953,0.342019,1.13775,0.599564,0.0368364,0.00951583,-0.0104685,0.0446423,-0.0180656
26.37,15.0013,0.342389,1.13785,0.599457,0.0372817,0.00933738,-0.0109526,0.0444315,-0.0176254
26.38,15.0073,0.342764,1.13794,0.599345,0.037725,0.00916332,-0.0114367,0.0442208,-0.0171853
26.39,15.0133,0.343144,1.13803,0.599228,0.0381661,0.00899367,-0.0119208,0.04401,-0.0167452
26.4,15.0193,0.343528,1.13812,0.599107,0.0386052,0.00882842,-0.012405,0.0437992,-0.0163051
26.41,15.0253,0.343916,1.13821,0.59898,0.0390421,0.00866757,-0.0128891,0.0435884,-0.0158649
26.42,15.0313,0.344308,1.13829,0.598849,0.039477,0.00851112,-0.0133732,0.0433777,-0.0154248
26.43,15.0373,0.344705,1.13838,0.598713,0.0399097,0.00835907,-0.0138573,0.0431669,-0.0149847
26.44,15.0432,0.345107,1.13846,0.598572,0.0403403,0.00821143,-0.0143414,0.0429561,-0.0145446
26.45,15.0492,0.345512,1.13854,0.598426,0.0407688,0.00806818,-0.0148256,0.0427453,-0.0141044
26.46,15.0552,0.345922,1.13862,0.598275,0.0411952,0.00792934,-0.0153097,0.0425346,-0.0136643
26.47,15.0612,0.346336,1.1387,0.59812,0.0416195,0.0077949,-0.0157938,0.0423238,-0.0132242
26.48,15.0672,0.346754,1.13878,0.597959,0.0420417,0.00766486,-0.0162779,0.042113,-0.0127841
26.49,15.0732,0.347177,1.13885,0.597794,0.0424618,0.00753922,-0.016762,0.0419022,-0.0123439
26.5,15.0791,0.347604,1.13893,0.597624,0.0428797,0.00741798,-0.0172461,0.0416915,-0.0119038
26.51,15.0851,0.348034,1.139,0.597449,0.0432956,0.00730114,-0.0177303,0.0414807,-0.0114637
26.52,15.0911,0.348469,1.13908,0.597269,0.0437093,0.0071887,-0.0182144,0.0412699,-0.0110236
26.53,15.0971,0.348909,1.13915,0.597085,0.044121,0.00708067,-0.0186985,0.0410592,-0.0105835
26.54,15.103,0.349352,1.13922,0.596895,0.0445305,0.00697703,-0.0191826,0.0408484,-0.0101433
26.55,15.109,0.349799,1.13929,0.596701,0.044938,0.0068778,-0.0196667,0.0406376,-0.00970321
26.56,15.115,0.350251,1.13935,0.596502,0.0453433,0.00678297,-0.0201508,0.0404268,-0.00926309
26.57,15.1209,0.350706,1.13942,0.596298,0.0457465,0.00669254,-0.020635,0.0402161,-0.00882296
26.58,15.1269,0.351166,1.13949,0.596089,0.0461476,0.00660651,-0.0211191,0.0400053,-0.00838284
26.59,15.1328,0.351629,1.13955,0.595876,0.0465466,0.00652488,-0.0216032,0.0397945,-0.00794272
26.6,15.1388,0.352096,1.13962,0.595657,0.0469435,0.00644766,-0.0220873,0.0395837,-0.00750259
26.61,15.1448,0.352568,1.13968,0.595434,0.0473383,0.00637483,-0.0225714,0.039373,-0.00706247
26.62,15.1505,0.353024,1.13974,0.595215,0.0477149,0.00630913,-0.0230357,0.0391709,-0.00664042
26.63,15.1564,0.353503,1.13981,0.594986,0.0481033,0.00624182,-0.022854,0.0385105,-0.0068219
26.64,15.1624,0.353986,1.13987,0.594758,0.0484851,0.00617269,-0.0226724,0.0378501,-0.00700337
26.65,15.1683,0.354472,1.13993,0.594533,0.0488603,0.00610175,-0.0224908,0.0371898,-0.00718484
26.66,15.1743,0.354963,1.13999,0.594309,0.0492289,0.006029,-0.0223092,0.0365294,-0.00736631
26.67,15.1802,0.355457,1.14005,0.594086,0.0495909,0.00595443,-0.0221275,0.0358691,-0.00754778
26.68,15.1861,0.355955,1.14011,0.593866,0.0499462,0.00587804,-0.0219459,0.0352087,-0.00772925
26.69,15.1921,0.356456,1.14017,0.593647,0.050295,0.00579984,-0.0217643,0.0345483,-0.00791072
26.7,15.198,0.356961,1.14023,0.593431,0.0506372,0.00571983,-0.0215827,0.033888,-0.00809219
26.71,15.2039,0.357469,1.14028,0.593216,0.0509728,0.005638,-0.021401,0.0332276,-0.00827366
26.72,15.2099,0.35798,1.14034,0.593003,0.0513018,0.00555435,-0.0212194,0.0325673,-0.00845513
26.73,15.2158,0.358495,1.14039,0.592791,0.0516241,0.00546889,-0.0210378,0.0319069,-0.0086366
26.74,15.2217,0.359012,1.14045,0.592582,0.0519399,0.00538162,-0.0208562,0.0312465,-0.00881807
26.75,15.2277,0.359533,1.1405,0.592374,0.0522491,0.00529253,-0.0206746,0.0305862,-0.00899955
26.76,15.2336,0.360057,1.14055,0.592168,0.0525516,0.00520163,-0.0204929,0.0299258,-0.00918102
26.77,15.2395,0.360584,1.14061,0.591964,0.0528476,0.00510891,-0.0203113,0.0292655,-0.00936249
26.78,15.2454,0.361114,1.14066,0.591762,0.0531369,0.00501438,-0.0201297,0.0286051,-0.00954396
26.79,15.2513,0.361647,1.14071,0.591562,0.0534197,0.00491803,-0.0199481,0.0279447,-0.00972543
26.8,15.2572,0.362183,1.14075,0.591363,0.0536958,0.00481987,-0.0197664,0.0272844,-0.0099069
26.81,15.2632,0.362721,1.1408,0.591166,0.0539654,0.00471989,-0.0195848,0.026624,-0.0100884
26.82,15.2691,0.363262,1.14085,0.590972,0.0542283,0.0046181,-0.0194032,0.0259637,-0.0102698
26.83,15.275,0.363806,1.14089,0.590778,0.0544846,0.0045145,-0.0192216,0.0253033,-0.0104513
26.84,15.2809,0.364352,1.14094,0.590587,0.0547344,0.00440908,-0.0190399,0.024643,-0.0106328
26.85,15.2868,0.3649,1.14098,0.590398,0.0549775,0.00430184,-0.0188583,0.0239826,-0.0108143
26.86,15.2927,0.365451,1.14102,0.59021,0.055214,0.00419279,-0.0186767,0.0233222,-0.0109957
26.87,15.2986,0.366004,1.14107,0.590024,0.0554439,0.00408193,-0.0184951,0.0226619,-0.0111772
26.88,15.3045,0.36656,1.14111,0.58984,0.0556673,0.00396925,-0.0183134,0.0220015,-0.0113587
26.89,15.3104,0.367118,1.14115,0.589658,0.055884,0.00385475,-0.0181318,0.0213412,-0.0115401
26.9,15.3157,0.36762,1.14118,0.589496,0.0560726,0.00375058,-0.017969,0.0207492,-0.0117028
26.91,15.3216,0.368181,1.14122,0.589324,0.0562689,0.00363304,-0.016513,0.0185049,-0.0118041
26.92,15.3275,0.368745,1.14125,0.589166,0.0564427,0.00351449,-0.0150571,0.0162606,-0.0119055
26.93,15.3334,0.36931,1.14129,0.589022,0.0565941,0.00339493,-0.0136011,0.0140164,-0.0120068
26.94,15.3392,0.369877,1.14132,0.588894,0.0567231,0.00327436,-0.0121451,0.0117721,-0.0121081
26.95,15.3451,0.370444,1.14135,0.58878,0.0568296,0.00315277,-0.0106892,0.00952783,-0.0122095
26.96,15.351,0.371013,1.14138,0.58868,0.0569136,0.00303017,-0.00923323,0.00728356,-0.0123108
26.97,15.3569,0.371583,1.14141,0.588595,0.0569752,0.00290655,-0.00777726,0.00503928,-0.0124121
26.98,15.3628,0.372153,1.14144,0.588524,0.0570144,0.00278193,-0.0063213,0.00279501,-0.0125134
26.99,15.3687,0.372723,1.14147,0.588468,0.0570311,0.00265628,-0.00486534,0.000550739,-0.0126148
27,15.3746,0.373293,1.14149,0.588427,0.0570254,0.00252963,-0.00340938,-0.00169353,-0.0127161
27.01,15.3804,0.373863,1.14152,0.5884,0.0569973,0.00240196,-0.00195342,-0.00393781,-0.0128174
27.02,15.3863,0.374433,1.14154,0.588388,0.0569467,0.00227328,-0.000497458,-0.00618208,-0.0129188
27.03,15.3922,0.375002,1.14156,0.58839,0.0568736,0.00214359,0.000958504,-0.00842635,-0.0130201
27.04,15.3981,0.37557,1.14159,0.588407,0.0567781,0.00201288,0.00241447,-0.0106706,-0.0131214
27.05,15.404,0.376138,1.1416,0.588439,0.0566602,0.00188116,0.00387043,-0.0129149,-0.0132227
27.06,15.4099,0.376704,1.14162,0.588485,0.0565198,0.00174843,0.00532639,-0.0151592,-0.0133241
27.07,15.4158,0.377268,1.14164,0.588545,0.056357,0.00161468,0.00678235,-0.0174034,-0.0134254
27.08,15.4216,0.377831,1.14166,0.58862,0.0561718,0.00147992,0.00823831,-0.0196477,-0.0135267
27.09,15.4275,0.378391,1.14167,0.58871,0.0559641,0.00134414,0.00969427,-0.021892,-0.0136281
27.1,15.4334,0.37895,1.14168,0.588814,0.0557339,0.00120736,0.0111502,-0.0241363,-0.0137294
27.11,15.4393,0.379506,1.14169,0.588933,0.0554813,0.00106956,0.0126062,-0.0263805,-0.0138307
27.12,15.4452,0.380059,1.1417,0.589066,0.0552063,0.000930742,0.0140622,-0.0286248,-0.013932
27.13,15.4511,0.38061,1.14171,0.589214,0.0549088,0.000790915,0.0155181,-0.0308691,-0.0140334
27.14,15.457,0.381158,1.14172,0.589377,0.0545889,0.000650075,0.0169741,-0.0331133,-0.0141347
27.15,15.4629,0.381702,1.14173,0.589554,0.0542466,0.000508221,0.01843,-0.0353576,-0.014236
27.16,15.4688,0.382242,1.14173,0.589745,0.0538818,0.000365354,0.019886,-0.0376019,-0.0143374
27.17,15.4747,0.382779,1.14173,0.589951,0.0534945,0.000221474,0.021342,-0.0398462,-0.0144387
27.18,15.4798,0.383248,1.14173,0.590144,0.0531359,9.42717e-05,0.0226207,-0.0418173,-0.0145277
27.19,15.4858,0.383777,1.14173,0.590375,0.0527247,-5.25708e-05,0.0234018,-0.0404367,-0.0148408
27.2,15.4917,0.384302,1.14173,0.590612,0.0523272,-0.000202545,0.0241828,-0.0390562,-0.015154
27.21,15.4976,0.384823,1.14173,0.590858,0.0519435,-0.00035565,0.0249639,-0.0376756,-0.0154671
27.22,15.5035,0.385341,1.14173,0.591112,0.0515737,-0.000511887,0.025745,-0.0362951,-0.0157803
27.23,15.5094,0.385855,1.14172,0.591373,0.0512176,-0.000671256,0.026526,-0.0349146,-0.0160934
27.24,15.5153,0.386365,1.14171,0.591642,0.0508754,-0.000833756,0.0273071,-0.033534,-0.0164066
27.25,15.5212,0.386872,1.1417,0.591919,0.050547,-0.000999387,0.0280882,-0.0321535,-0.0167197
27.26,15.5271,0.387376,1.14169,0.592204,0.0502323,-0.00116815,0.0288692,-0.0307729,-0.0170329
27.27,15.5331,0.387877,1.14168,0.592497,0.0499315,-0.00134004,0.0296503,-0.0293924,-0.017346
27.28,15.539,0.388375,1.14167,0.592797,0.0496445,-0.00151507,0.0304314,-0.0280119,-0.0176592
27.29,15.5449,0.38887,1.14165,0.593105,0.0493713,-0.00169323,0.0312124,-0.0266313,-0.0179723
27.3,15.5509,0.389363,1.14163,0.593421,0.0491118,-0.00187452,0.0319935,-0.0252508,-0.0182855
27.31,15.5568,0.389852,1.14161,0.593745,0.0488662,-0.00205894,0.0327745,-0.0238702,-0.0185986
27.32,15.5627,0.39034,1.14159,0.594077,0.0486344,-0.00224649,0.0335556,-0.0224897,-0.0189118
27.33,15.5687,0.390825,1.14157,0.594416,0.0484164,-0.00243717,0.0343367,-0.0211092,-0.0192249
27.34,15.5746,0.391308,1.14154,0.594763,0.0482123,-0.00263099,0.0351177,-0.0197286,-0.0195381
27.35,15.5806,0.391789,1.14151,0.595119,0.0480219,-0.00282793,0.0358988,-0.0183481,-0.0198512
27.36,15.5865,0.392269,1.14149,0.595481,0.0478453,-0.00302801,0.0366799,-0.0169675,-0.0201644
27.37,15.5925,0.392746,1.14145,0.595852,0.0476825,-0.00323122,0.0374609,-0.015587,-0.0204775
27.38,15.5984,0.393222,1.14142,0.596231,0.0475336,-0.00343756,0.038242,-0.0142065,-0.0207907
27.39,15.6044,0.393697,1.14138,0.596617,0.0473984,-0.00364703,0.0390231,-0.0128259,-0.0211038
27.4,15.6104,0.39417,1.14135,0.597011,0.047277,-0.00385964,0.0398041,-0.0114454,-0.021417
27.41,15.6163,0.394643,1.14131,0.597413,0.0471695,-0.00407537,0.0405852,-0.0100648,-0.0217301
27.42,15.6223,0.395114,1.14127,0.597823,0.0470757,-0.00429424,0.0413663,-0.00868429,-0.0220433
27.43,15.6283,0.395584,1.14122,0.59824,0.0469958,-0.00451624,0.0421473,-0.00730375,-0.0223564
27.44,15.6343,0.396054,1.14118,0.598666,0.0469297,-0.00474137,0.0429284,-0.00592321,-0.0226696
27.45,15.6403,0.396523,1.14113,0.599099,0.0468773,-0.00496963,0.0437095,-0.00454267,-0.0229827
27.46,15.6415,0.396615,1.14112,0.599185,0.0468686,-0.00501505,0.0438636,-0.0042702,-0.0230445
27.47,15.6474,0.397084,1.14107,0.59962,0.0468218,-0.00524675,0.0431327,-0.00509177,-0.0232948
27.48,15.6534,0.397552,1.14101,0.600048,0.0467668,-0.00548095,0.0424018,-0.00591334,-0.0235451
27.49,15.6594,0.398019,1.14096,0.600468,0.0467036,-0.00571765,0.0416709,-0.0067349,-0.0237954
27.5,15.6655,0.398486,1.1409,0.600881,0.0466321,-0.00595685,0.04094,-0.00755647,-0.0240456
27.51,15.6715,0.398952,1.14084,0.601287,0.0465524,-0.00619856,0.0402091,-0.00837804,-0.0242959
27.52,15.6775,0.399417,1.14077,0.601686,0.0464645,-0.00644277,0.0394782,-0.0091996,-0.0245462
27.53,15.6835,0.399881,1.14071,0.602077,0.0463684,-0.00668949,0.0387473,-0.0100212,-0.0247965
27.54,15.6895,0.400344,1.14064,0.602461,0.0462641,-0.0069387,0.0380164,-0.0108427,-0.0250468
27.55,15.6955,0.400806,1.14057,0.602837,0.0461516,-0.00719042,0.0372855,-0.0116643,-0.025297
27.56,15.7016,0.401267,1.1405,0.603206,0.0460308,-0.00744464,0.0365546,-0.0124859,-0.0255473
27.57,15.7076,0.401727,1.14042,0.603568,0.0459019,-0.00770137,0.0358237,-0.0133074,-0.0257976
27.58,15.7136,0.402185,1.14034,0.603923,0.0457647,-0.0079606,0.0350928,-0.014129,-0.0260479
27.59,15.7197,0.402642,1.14026,0.60427,0.0456193,-0.00822233,0.0343619,-0.0149506,-0.0262982
27.6,15.7257,0.403098,1.14018,0.60461,0.0454657,-0.00848656,0.033631,-0.0157721,-0.0265484
27.61,15.7318,0.403551,1.14009,0.604943,0.0453038,-0.00875329,0.0329,-0.0165937,-0.0267987
27.62,15.7378,0.404004,1.14,0.605268,0.0451338,-0.00902253,0.0321691,-0.0174153,-0.027049
27.63,15.7439,0.404454,1.13991,0.605586,0.0449555,-0.00929427,0.0314382,-0.0182368,-0.0272993
27.64,15.7499,0.404903,1.13982,0.605897,0.0447691,-0.00956852,0.0307073,-0.0190584,-0.0275496
27.65,15.756,0.405349,1.13972,0.6062,0.0445744,-0.00984526,0.0299764,-0.01988,-0.0277998
27.66,15.7621,0.405794,1.13962,0.606496,0.0443715,-0.0101245,0.0292455,-0.0207015,-0.0280501
27.67,15.7681,0.406237,1.13952,0.606785,0.0441603,-0.0104063,0.0285146,-0.0215231,-0.0283004
27.68,15.7742,0.406677,1.13941,0.607067,0.043941,-0.0106905,0.0277837,-0.0223447,-0.0285507
27.69,15.7803,0.407116,1.1393,0.607341,0.0437135,-0.0109773,0.0270528,-0.0231662,-0.028801
27.7,15.7863,0.407552,1.13919,0.607608,0.0434777,-0.0112665,0.0263219,-0.0239878,-0.0290512
27.71,15.7924,0.407985,1.13908,0.607867,0.0432337,-0.0115583,0.025591,-0.0248094,-0.0293015
27.72,15.7985,0.408416,1.13896,0.608119,0.0429815,-0.0118526,0.0248601,-0.0256309,-0.0295518
27.73,15.8046,0.408845,1.13884,0.608364,0.0427211,-0.0121493,0.0241292,-0.0264525,-0.0298021
27.74,15.8107,0.409271,1.13872,0.608602,0.0424524,-0.0124486,0.0233983,-0.0272741,-0.0300524
27.75,15.812,0.409361,1.13869,0.608652,0.042394,-0.0125129,0.0232421,-0.0274497,-0.0301058
27.76,15.8181,0.409784,1.13856,0.608882,0.0421228,-0.0128069,0.0228285,-0.0267796,-0.0286888
27.77,15.8242,0.410204,1.13844,0.609108,0.0418584,-0.0130867,0.0224149,-0.0261095,-0.0272718
27.78,15.8302,0.410621,1.1383,0.609331,0.0416006,-0.0133523,0.0220014,-0.0254395,-0.0258548
27.79,15.8363,0.411036,1.13817,0.609549,0.0413496,-0.0136038,0.0215878,-0.0247694,-0.0244378
27.8,15.8424,0.411448,1.13803,0.609762,0.0411052,-0.0138411,0.0211743,-0.0240993,-0.0230207
27.81,15.8485,0.411858,1.13789,0.609972,0.0408676,-0.0140642,0.0207607,-0.0234292,-0.0216037
27.82,15.8546,0.412265,1.13775,0.610178,0.0406367,-0.0142731,0.0203471,-0.0227592,-0.0201867
27.83,15.8607,0.412671,1.13761,0.610379,0.0404124,-0.0144679,0.0199336,-0.0220891,-0.0187697
27.84,15.8668,0.413074,1.13746,0.610576,0.0401949,-0.0146485,0.01952,-0.021419,-0.0173526
27.85,15.8729,0.413475,1.13731,0.610769,0.039984,-0.014815,0.0191064,-0.020749,-0.0159356
27.86,15.8791,0.413873,1.13716,0.610958,0.0397799,-0.0149672,0.0186929,-0.0200789,-0.0145186
27.87,15.8852,0.41427,1.13701,0.611143,0.0395825,-0.0151053,0.0182793,-0.0194088,-0.0131016
27.88,15.8913,0.414665,1.13686,0.611324,0.0393917,-0.0152293,0.0178657,-0.0187388,-0.0116845
27.89,15.8974,0.415058,1.13671,0.611501,0.0392077,-0.015339,0.0174522,-0.0180687,-0.0102675
27.9,15.9035,0.415449,1.13656,0.611673,0.0390303,-0.0154346,0.0170386,-0.0173986,-0.0088505
27.91,15.9096,0.415839,1.1364,0.611841,0.0388597,-0.015516,0.016625,-0.0167286,-0.00743347
27.92,15.9157,0.416226,1.13625,0.612005,0.0386958,-0.0155833,0.0162115,-0.0160585,-0.00601645
27.93,15.9219,0.416613,1.13609,0.612166,0.0385385,-0.0156364,0.0157979,-0.0153884,-0.00459943
27.94,15.928,0.416997,1.13593,0.612321,0.038388,-0.0156753,0.0153844,-0.0147184,-0.00318241
27.95,15.9341,0.41738,1.13578,0.612473,0.0382442,-0.0157,0.0149708,-0.0140483,-0.00176538
27.96,15.9402,0.417762,1.13562,0.612621,0.038107,-0.0157106,0.0145572,-0.0133782,-0.000348359
27.97,15.9464,0.418143,1.13546,0.612764,0.0379766,-0.015707,0.0141437,-0.0127081,0.00106866
27.98,15.9525,0.418522,1.1353,0.612904,0.0378529,-0.0156892,0.0137301,-0.0120381,0.00248569
27.99,15.9586,0.4189,1.13515,0.613039,0.0377358,-0.0156573,0.0133165,-0.011368,0.00390271
28,15.9648,0.419276,1.13499,0.61317,0.0376255,-0.0156112,0.012903,-0.0106979,0.00531973
28.01,15.9709,0.419652,1.13484,0.613297,0.0375219,-0.0155509,0.0124894,-0.0100279,0.00673676
28.02,15.977,0.420027,1.13468,0.61342,0.037425,-0.0154764,0.0120758,-0.0093578,0.00815378
28.03,15.9808,0.42026,1.13458,0.613494,0.0373681,-0.015423,0.0118186,-0.00894109,0.00903501
28.04,15.987,0.420633,1.13443,0.613597,0.0372784,-0.0153394,0.00867029,-0.00898685,0.00768407
28.05,15.9931,0.421005,1.13428,0.613668,0.0371883,-0.0152693,0.00552194,-0.0090326,0.00633314
28.06,15.9992,0.421377,1.13413,0.613707,0.0370978,-0.0152127,0.00237358,-0.00907835,0.00498221
28.07,16.0054,0.421747,1.13397,0.613715,0.0370068,-0.0151697,-0.00077477,-0.0091241,0.00363128
28.08,16.0115,0.422117,1.13382,0.613692,0.0369153,-0.0151401,-0.00392312,-0.00916986,0.00228034
28.09,16.0177,0.422485,1.13367,0.613637,0.0368234,-0.0151241,-0.00707148,-0.00921561,0.000929412
28.1,16.0238,0.422853,1.13352,0.61355,0.036731,-0.0151215,-0.0102198,-0.00926136,-0.000421521
28.11,16.0299,0.42322,1.13337,0.613432,0.0366381,-0.0151325,-0.0133682,-0.00930711,-0.00177245
28.12,16.0361,0.423586,1.13322,0.613283,0.0365448,-0.015157,-0.0165165,-0.00935287,-0.00312339
28.13,16.0422,0.423951,1.13306,0.613102,0.0364511,-0.0151949,-0.0196649,-0.00939862,-0.00447432
28.14,16.0483,0.424315,1.13291,0.612889,0.0363569,-0.0152464,-0.0228132,-0.00944437,-0.00582525
28.15,16.0545,0.424678,1.13276,0.612646,0.0362622,-0.0153115,-0.0259616,-0.00949012,-0.00717618
28.16,16.0606,0.42504,1.13261,0.61237,0.0361671,-0.01539,-0.02911,-0.00953588,-0.00852712
28.17,16.0667,0.425401,1.13245,0.612063,0.0360715,-0.015482,-0.0322583,-0.00958163,-0.00987805
28.18,16.0728,0.425762,1.1323,0.611725,0.0359754,-0.0155875,-0.0354067,-0.00962738,-0.011229
28.19,16.0789,0.426121,1.13214,0.611355,0.0358789,-0.0157066,-0.038555,-0.00967313,-0.0125799
28.2,16.085,0.426479,1.13198,0.610954,0.035782,-0.0158391,-0.0417034,-0.00971889,-0.0139308
28.21,16.0912,0.426836,1.13182,0.610521,0.0356845,-0.0159852,-0.0448517,-0.00976464,-0.0152818
28.22,16.0973,0.427193,1.13166,0.610057,0.0355867,-0.0161448,-0.0480001,-0.00981039,-0.0166327
28.23,16.1034,0.427548,1.1315,0.609561,0.0354883,-0.0163178,-0.0511484,-0.00985615,-0.0179836
28.24,16.1094,0.427903,1.13134,0.609034,0.0353895,-0.0165044,-0.0542968,-0.0099019,-0.0193346
28.25,16.1155,0.428256,1.13117,0.608475,0.0352903,-0.0167045,-0.0574451,-0.00994765,-0.0206855
28.26,16.1216,0.428608,1.131,0.607885,0.0351906,-0.0169181,-0.0605935,-0.0099934,-0.0220364
28.27,16.1277,0.42896,1.13083,0.607263,0.0350904,-0.0171453,-0.0637419,-0.0100392,-0.0233874
28.28,16.1338,0.42931,1.13066,0.60661,0.0349898,-0.0173859,-0.0668902,-0.0100849,-0.0247383
28.29,16.1398,0.42966,1.13048,0.605926,0.0348887,-0.01764,-0.0700386,-0.0101307,-0.0260892
28.3,16.1459,0.430008,1.13031,0.605209,0.0347872,-0.0179077,-0.0731869,-0.0101764,-0.0274402
28.31,16.1468,0.430062,1.13028,0.605095,0.0347713,-0.0179507,-0.0736782,-0.0101836,-0.027651
28.32,16.1529,0.430409,1.1301,0.604349,0.0346839,-0.0182279,-0.0754064,-0.00728882,-0.0277878
28.33,16.1589,0.430756,1.12991,0.603587,0.0346255,-0.0185064,-0.0771346,-0.0043941,-0.0279246
28.34,16.1649,0.431102,1.12973,0.602807,0.0345961,-0.0187863,-0.0788628,-0.00149937,-0.0280614
28.35,16.171,0.431448,1.12954,0.602009,0.0345955,-0.0190676,-0.0805909,0.00139536,-0.0281982
28.36,16.177,0.431794,1.12935,0.601195,0.034624,-0.0193503,-0.0823191,0.00429009,-0.028335
28.37,16.183,0.432141,1.12915,0.600363,0.0346813,-0.0196343,-0.0840473,0.00718482,-0.0284718
28.38,16.189,0.432488,1.12895,0.599514,0.0347677,-0.0199197,-0.0857755,0.0100795,-0.0286086
28.39,16.195,0.432836,1.12875,0.598648,0.0348829,-0.0202065,-0.0875037,0.0129743,-0.0287454
28.4,16.201,0.433186,1.12855,0.597764,0.0350272,-0.0204947,-0.0892319,0.015869,-0.0288822
28.41,16.2069,0.433537,1.12834,0.596863,0.0352003,-0.0207842,-0.0909601,0.0187637,-0.029019
28.42,16.2129,0.43389,1.12813,0.595945,0.0354024,-0.021075,-0.0926883,0.0216585,-0.0291558
